adj_abs_diff_mean,adj_abs_diff_median,cluster_mismatch_rate,permutation,plate_key,plateid,elution
0.02293098333333332,0.019419049999999993,0,538,Mix-C_005_E1|1,Mix-C_005_E1,1
0.035910916666666626,0.031122050000000012,0,539,Mix-C_005_E1|1,Mix-C_005_E1,1
0.043560283333333304,0.051139399999999946,0,540,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04653199999999998,0.04708049999999997,0,541,Mix-C_005_E1|1,Mix-C_005_E1,1
0.01684255000000001,0.009881350000000013,0,542,Mix-C_005_E1|1,Mix-C_005_E1,1
0.048200983333333315,0.05555284999999999,0,543,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03083849999999999,0.022069549999999993,0,544,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03935683333333334,0.031165049999999972,0,545,Mix-C_005_E1|1,Mix-C_005_E1,1
0.016545349999999976,0.020218349999999996,0,546,Mix-C_005_E1|1,Mix-C_005_E1,1
0.028188750000000002,0.02590929999999997,0,547,Mix-C_005_E1|1,Mix-C_005_E1,1
0.02170689999999999,0.015958449999999957,0,548,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04432474999999997,0.04893169999999997,0,549,Mix-C_005_E1|1,Mix-C_005_E1,1
0.029252799999999968,0.03241795000000003,0,550,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03226581666666665,0.038951199999999964,0,551,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03707878333333329,0.037099999999999966,0,552,Mix-C_005_E1|1,Mix-C_005_E1,1
0.028284416666666663,0.03290314999999999,0,553,Mix-C_005_E1|1,Mix-C_005_E1,1
0.053312749999999985,0.05555284999999999,0,554,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04439174999999999,0.04287945000000004,0,555,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03186251666666662,0.03839589999999998,0,556,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03324878333333333,0.02789140000000001,0,557,Mix-C_005_E1|1,Mix-C_005_E1,1
0.024217883333333322,0.02604080000000003,0,558,Mix-C_005_E1|1,Mix-C_005_E1,1
0.029560533333333305,0.02615329999999999,0,559,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03549708333333329,0.034081599999999934,0,560,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03393259999999996,0.031165049999999972,0,561,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04333823333333333,0.043919949999999985,0,562,Mix-C_005_E1|1,Mix-C_005_E1,1
0.026491199999999993,0.02066055,0,563,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03447306666666666,0.03345844999999997,0,564,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03569714999999999,0.038908200000000004,0,565,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03688335,0.03939339999999997,0,566,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03121323333333335,0.025187100000000018,0,567,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03331578333333335,0.02604080000000003,0,568,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03448739999999998,0.027081299999999975,0,569,Mix-C_005_E1|1,Mix-C_005_E1,1
0.031487016666666666,0.032162549999999956,0,570,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03331933333333331,0.03092104999999995,0,571,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03208091666666666,0.03301624999999997,0,572,Mix-C_005_E1|1,Mix-C_005_E1,1
0.034942533333333324,0.03754219999999997,0,573,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04257376666666666,0.04206874999999999,0,574,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04187536666666666,0.038951199999999964,0,575,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03761924999999999,0.03939339999999997,0,576,Mix-C_005_E1|1,Mix-C_005_E1,1
0.032669216666666646,0.02789140000000001,0,577,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04067584999999998,0.03939339999999997,0,578,Mix-C_005_E1|1,Mix-C_005_E1,1
0.02278358333333332,0.015958449999999957,0,579,Mix-C_005_E1|1,Mix-C_005_E1,1
0.02552636666666665,0.025353999999999988,0,580,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03208091666666666,0.03241795000000003,0,581,Mix-C_005_E1|1,Mix-C_005_E1,1
0.031216783333333314,0.03705700000000001,0,582,Mix-C_005_E1|1,Mix-C_005_E1,1
0.02208163333333335,0.024430799999999975,0,583,Mix-C_005_E1|1,Mix-C_005_E1,1
0.024383616666666663,0.026525999999999994,0,584,Mix-C_005_E1|1,Mix-C_005_E1,1
0.030410333333333334,0.031975750000000025,0,585,Mix-C_005_E1|1,Mix-C_005_E1,1
0.026206633333333323,0.026227599999999962,0,586,Mix-C_005_E1|1,Mix-C_005_E1,1
0.035910916666666626,0.032162549999999956,0,587,Mix-C_005_E1|1,Mix-C_005_E1,1
0.02979326666666667,0.031122050000000012,0,588,Mix-C_005_E1|1,Mix-C_005_E1,1
0.023496316666666645,0.026525999999999994,0,589,Mix-C_005_E1|1,Mix-C_005_E1,1
0.031108733333333343,0.027081299999999975,0,590,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03836503333333331,0.03246094999999999,0,591,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03351876666666662,0.029069849999999953,0,592,Mix-C_005_E1|1,Mix-C_005_E1,1
0.035910916666666626,0.031122050000000012,0,593,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04869521666666663,0.04440514999999995,0,594,Mix-C_005_E1|1,Mix-C_005_E1,1
0.041250016666666646,0.038908200000000004,0,595,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03750489999999999,0.038951199999999964,0,596,Mix-C_005_E1|1,Mix-C_005_E1,1
0.028774849999999963,0.025230099999999978,0,597,Mix-C_005_E1|1,Mix-C_005_E1,1
0.029560533333333305,0.026964000000000043,0,598,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03624815,0.03297325000000001,0,599,Mix-C_005_E1|1,Mix-C_005_E1,1
0.02576963333333332,0.027081299999999975,0,600,Mix-C_005_E1|1,Mix-C_005_E1,1
0.041191299999999965,0.03791070000000002,0,601,Mix-C_005_E1|1,Mix-C_005_E1,1
0.022014633333333332,0.01897684999999999,0,602,Mix-C_005_E1|1,Mix-C_005_E1,1
0.026993716666666646,0.03297325000000001,0,603,Mix-C_005_E1|1,Mix-C_005_E1,1
0.014138866666666656,0.013041899999999995,0,604,Mix-C_005_E1|1,Mix-C_005_E1,1
0.019131133333333366,0.021471250000000053,0,605,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03645138333333333,0.031122050000000012,0,606,Mix-C_005_E1|1,Mix-C_005_E1,1
0.0421990333333333,0.03617679999999995,0,607,Mix-C_005_E1|1,Mix-C_005_E1,1
0.027962350000000004,0.02567229999999998,0,608,Mix-C_005_E1|1,Mix-C_005_E1,1
0.028284416666666666,0.013965100000000012,0,609,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03632854999999998,0.034013749999999954,0,610,Mix-C_005_E1|1,Mix-C_005_E1,1
0.02786678333333331,0.024430799999999975,0,611,Mix-C_005_E1|1,Mix-C_005_E1,1
0.044591183333333305,0.04973039999999995,0,612,Mix-C_005_E1|1,Mix-C_005_E1,1
0.028122683333333343,0.02066055,0,613,Mix-C_005_E1|1,Mix-C_005_E1,1
0.029059416666666633,0.02567229999999998,0,614,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04261286666666664,0.03617679999999995,0,615,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03867276666666666,0.031607249999999976,0,616,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03447306666666666,0.03241795000000003,0,617,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04048935,0.038951199999999964,0,618,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04626176666666663,0.04708049999999997,0,619,Mix-C_005_E1|1,Mix-C_005_E1,1
0.026846316666666648,0.027081299999999975,0,620,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03963061666666665,0.04292245,0,621,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03152611666666664,0.03297325000000001,0,622,Mix-C_005_E1|1,Mix-C_005_E1,1
0.040021283333333324,0.03661899999999996,0,623,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04052844999999997,0.038951199999999964,0,624,Mix-C_005_E1|1,Mix-C_005_E1,1
0.02576963333333332,0.02752349999999998,0,625,Mix-C_005_E1|1,Mix-C_005_E1,1
0.031364183333333316,0.03297325000000001,0,626,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03547920000000001,0.032162549999999956,0,627,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04869521666666663,0.05555284999999999,0,628,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04041994999999995,0.04211174999999995,0,629,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04187536666666666,0.038951199999999964,0,630,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03689768333333332,0.03246094999999999,0,631,Mix-C_005_E1|1,Mix-C_005_E1,1
0.022860183333333284,0.02398859999999997,0,632,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03907226666666667,0.03297325000000001,0,633,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03645138333333333,0.03939339999999997,0,634,Mix-C_005_E1|1,Mix-C_005_E1,1
0.030961133333333335,0.03241795000000003,0,635,Mix-C_005_E1|1,Mix-C_005_E1,1
0.030273166666666667,0.03297325000000001,0,636,Mix-C_005_E1|1,Mix-C_005_E1,1
0.016927433333333314,0.00697544999999994,0,637,Mix-C_005_E1|1,Mix-C_005_E1,1
0.022343133333333303,0.013965100000000012,0,638,Mix-C_005_E1|1,Mix-C_005_E1,1
0.036865216666666666,0.03297325000000001,0,639,Mix-C_005_E1|1,Mix-C_005_E1,1
0.025179533333333337,0.025353999999999988,0,640,Mix-C_005_E1|1,Mix-C_005_E1,1
0.034335899999999996,0.031932750000000065,0,641,Mix-C_005_E1|1,Mix-C_005_E1,1
0.038283699999999976,0.03661899999999996,0,642,Mix-C_005_E1|1,Mix-C_005_E1,1
0.039751049999999975,0.036987500000000006,0,643,Mix-C_005_E1|1,Mix-C_005_E1,1
0.028838966666666632,0.031975750000000025,0,644,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04005878333333331,0.03754219999999997,0,645,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03393259999999996,0.031165049999999972,0,646,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03622498333333333,0.027081299999999975,0,647,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03393259999999996,0.031122050000000012,0,648,Mix-C_005_E1|1,Mix-C_005_E1,1
0.0319955833333333,0.03835290000000002,0,649,Mix-C_005_E1|1,Mix-C_005_E1,1
0.02143666666666664,0.015958449999999957,0,650,Mix-C_005_E1|1,Mix-C_005_E1,1
0.038591433333333314,0.04255394999999995,0,651,Mix-C_005_E1|1,Mix-C_005_E1,1
0.041250016666666646,0.03705700000000001,0,652,Mix-C_005_E1|1,Mix-C_005_E1,1
0.030140099999999986,0.01893385000000003,0,653,Mix-C_005_E1|1,Mix-C_005_E1,1
0.02758221666666664,0.03031134999999996,0,654,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03391826666666664,0.034013749999999954,0,655,Mix-C_005_E1|1,Mix-C_005_E1,1
0.021474166666666628,0.01688164999999997,0,656,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03673194999999998,0.03754219999999997,0,657,Mix-C_005_E1|1,Mix-C_005_E1,1
0.015489583333333352,0.007786149999999993,0,658,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03882036666666666,0.036987500000000006,0,659,Mix-C_005_E1|1,Mix-C_005_E1,1
0.034163733333333335,0.032162549999999956,0,660,Mix-C_005_E1|1,Mix-C_005_E1,1
0.032025083333333336,0.02752349999999998,0,661,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03616681666666666,0.03705700000000001,0,662,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03935683333333334,0.03345844999999997,0,663,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03371883333333333,0.032162549999999956,0,664,Mix-C_005_E1|1,Mix-C_005_E1,1
0.026993716666666646,0.026483000000000034,0,665,Mix-C_005_E1|1,Mix-C_005_E1,1
0.029732699999999963,0.031122050000000012,0,666,Mix-C_005_E1|1,Mix-C_005_E1,1
0.021222900000000006,0.015958449999999957,0,667,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03867276666666666,0.03802799999999995,0,668,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04083618333333331,0.038951199999999964,0,669,Mix-C_005_E1|1,Mix-C_005_E1,1
0.02873975000000001,0.022511749999999997,0,670,Mix-C_005_E1|1,Mix-C_005_E1,1
0.02972626666666665,0.03246094999999999,0,671,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04187536666666666,0.03939339999999997,0,672,Mix-C_005_E1|1,Mix-C_005_E1,1
0.013584066666666634,0.013041899999999995,0,673,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03867276666666666,0.03742970000000001,0,674,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03645138333333333,0.036133799999999994,0,675,Mix-C_005_E1|1,Mix-C_005_E1,1
0.02174439999999998,0.01688164999999997,0,676,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03970366666666666,0.03297325000000001,0,677,Mix-C_005_E1|1,Mix-C_005_E1,1
0.022266533333333338,0.026595499999999994,0,678,Mix-C_005_E1|1,Mix-C_005_E1,1
0.02576963333333332,0.027081299999999975,0,679,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03646571666666665,0.03802799999999995,0,680,Mix-C_005_E1|1,Mix-C_005_E1,1
0.043892783333333296,0.04255394999999995,0,681,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03152611666666664,0.03297325000000001,0,682,Mix-C_005_E1|1,Mix-C_005_E1,1
0.027354883333333285,0.03246094999999999,0,683,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03853579999999999,0.03301624999999997,0,684,Mix-C_005_E1|1,Mix-C_005_E1,1
0.027962350000000004,0.02567229999999998,0,685,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03223724999999998,0.02615329999999999,0,686,Mix-C_005_E1|1,Mix-C_005_E1,1
0.031833849999999976,0.031122050000000012,0,687,Mix-C_005_E1|1,Mix-C_005_E1,1
0.030923383333333294,0.031975750000000025,0,688,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03722033333333332,0.041258049999999935,0,689,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04199959999999999,0.043364650000000005,0,690,Mix-C_005_E1|1,Mix-C_005_E1,1
0.01084508333333332,0.006052249999999924,0,691,Mix-C_005_E1|1,Mix-C_005_E1,1
0.018484566666666667,0.01650250000000003,0,692,Mix-C_005_E1|1,Mix-C_005_E1,1
0.037248999999999956,0.04211174999999995,0,693,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03853579999999999,0.03345844999999997,0,694,Mix-C_005_E1|1,Mix-C_005_E1,1
0.0380972,0.037099999999999966,0,695,Mix-C_005_E1|1,Mix-C_005_E1,1
0.025940199999999986,0.03241795000000003,0,696,Mix-C_005_E1|1,Mix-C_005_E1,1
0.02179706666666668,0.02102905000000005,0,697,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03557841666666663,0.03791070000000002,0,698,Mix-C_005_E1|1,Mix-C_005_E1,1
0.02463551666666667,0.02567229999999998,0,699,Mix-C_005_E1|1,Mix-C_005_E1,1
0.026015100000000013,0.02398859999999997,0,700,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04896544999999999,0.04496044999999993,0,701,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03290195000000001,0.03246094999999999,0,702,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03836503333333332,0.03246094999999999,0,703,Mix-C_005_E1|1,Mix-C_005_E1,1
0.044738583333333304,0.04310924999999993,0,704,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03646571666666665,0.037099999999999966,0,705,Mix-C_005_E1|1,Mix-C_005_E1,1
0.0363428833333333,0.03742970000000001,0,706,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04896544999999999,0.04496044999999993,0,707,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03136063333333335,0.025187100000000018,0,708,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03320968333333335,0.027007000000000003,0,709,Mix-C_005_E1|1,Mix-C_005_E1,1
0.019134683333333326,0.01905114999999996,0,710,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03394693333333328,0.027081299999999975,0,711,Mix-C_005_E1|1,Mix-C_005_E1,1
0.031833849999999976,0.031122050000000012,0,712,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04591493333333332,0.048120999999999914,0,713,Mix-C_005_E1|1,Mix-C_005_E1,1
0.020155149999999993,0.013965100000000012,0,714,Mix-C_005_E1|1,Mix-C_005_E1,1
0.032802483333333333,0.03297325000000001,0,715,Mix-C_005_E1|1,Mix-C_005_E1,1
0.017931366666666632,0.02066055,0,716,Mix-C_005_E1|1,Mix-C_005_E1,1
0.036719216666666644,0.02752349999999998,0,717,Mix-C_005_E1|1,Mix-C_005_E1,1
0.050018966666666644,0.048120999999999914,0,718,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04277699999999999,0.04211174999999995,0,719,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03127021666666661,0.03345844999999997,0,720,Mix-C_005_E1|1,Mix-C_005_E1,1
0.011732383333333336,0.006862949999999977,0,721,Mix-C_005_E1|1,Mix-C_005_E1,1
0.02758221666666664,0.020218349999999996,0,722,Mix-C_005_E1|1,Mix-C_005_E1,1
0.033651833333333304,0.03939339999999997,0,723,Mix-C_005_E1|1,Mix-C_005_E1,1
0.02156973333333332,0.018010650000000017,0,724,Mix-C_005_E1|1,Mix-C_005_E1,1
0.029109199999999984,0.03246094999999999,0,725,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03223724999999998,0.026964000000000043,0,726,Mix-C_005_E1|1,Mix-C_005_E1,1
0.02737449999999999,0.022511749999999997,0,727,Mix-C_005_E1|1,Mix-C_005_E1,1
0.024084716666666672,0.01905114999999996,0,728,Mix-C_005_E1|1,Mix-C_005_E1,1
0.028284416666666663,0.026964000000000043,0,729,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03669444999999999,0.03246094999999999,0,730,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04303049999999999,0.039025499999999935,0,731,Mix-C_005_E1|1,Mix-C_005_E1,1
0.018631966666666666,0.01650250000000003,0,732,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04032901666666666,0.045646649999999955,0,733,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04386801666666664,0.03839589999999998,0,734,Mix-C_005_E1|1,Mix-C_005_E1,1
0.033600099999999966,0.03246094999999999,0,735,Mix-C_005_E1|1,Mix-C_005_E1,1
0.042321666666666646,0.03939339999999997,0,736,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03421716666666663,0.032018749999999985,0,737,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03234714999999999,0.026483000000000034,0,738,Mix-C_005_E1|1,Mix-C_005_E1,1
0.0437076833333333,0.04206874999999999,0,739,Mix-C_005_E1|1,Mix-C_005_E1,1
0.046222666666666655,0.04255394999999995,0,740,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04303049999999999,0.03798499999999999,0,741,Mix-C_005_E1|1,Mix-C_005_E1,1
0.02154116666666665,0.020218349999999996,0,742,Mix-C_005_E1|1,Mix-C_005_E1,1
0.028122683333333343,0.02066055,0,743,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04424434999999999,0.0500989,0,744,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03661311666666665,0.03754219999999997,0,745,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04063675,0.03835290000000002,0,746,Mix-C_005_E1|1,Mix-C_005_E1,1
0.017688099999999967,0.014407300000000013,0,747,Mix-C_005_E1|1,Mix-C_005_E1,1
0.026491199999999993,0.022511749999999997,0,748,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03422096666666665,0.029923549999999965,0,749,Mix-C_005_E1|1,Mix-C_005_E1,1
0.02421788333333332,0.02567229999999998,0,750,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03857329999999998,0.038908200000000004,0,751,Mix-C_005_E1|1,Mix-C_005_E1,1
0.014138866666666656,0.013484099999999997,0,752,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03087599999999998,0.031165049999999972,0,753,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03127021666666661,0.03345844999999997,0,754,Mix-C_005_E1|1,Mix-C_005_E1,1
0.0490858833333333,0.054742149999999934,0,755,Mix-C_005_E1|1,Mix-C_005_E1,1
0.043892783333333296,0.04255394999999995,0,756,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03430229999999999,0.03290314999999999,0,757,Mix-C_005_E1|1,Mix-C_005_E1,1
0.022266533333333338,0.013965100000000012,0,758,Mix-C_005_E1|1,Mix-C_005_E1,1
0.028838966666666632,0.03241795000000003,0,759,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04502314999999998,0.04440514999999995,0,760,Mix-C_005_E1|1,Mix-C_005_E1,1
0.05036579999999996,0.04708049999999997,0,761,Mix-C_005_E1|1,Mix-C_005_E1,1
0.028407250000000012,0.03241795000000003,0,762,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04036651666666665,0.03835290000000002,0,763,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04595623333333332,0.04708049999999997,0,764,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03595474999999998,0.027081299999999975,0,765,Mix-C_005_E1|1,Mix-C_005_E1,1
0.045330883333333315,0.04310924999999993,0,766,Mix-C_005_E1|1,Mix-C_005_E1,1
0.029252799999999968,0.02567229999999998,0,767,Mix-C_005_E1|1,Mix-C_005_E1,1
0.018978799999999983,0.01650250000000003,0,768,Mix-C_005_E1|1,Mix-C_005_E1,1
0.022319966666666635,0.013484099999999997,0,769,Mix-C_005_E1|1,Mix-C_005_E1,1
0.022627699999999973,0.014407300000000013,0,770,Mix-C_005_E1|1,Mix-C_005_E1,1
0.02959963333333328,0.032162549999999956,0,771,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03414056666666667,0.03246094999999999,0,772,Mix-C_005_E1|1,Mix-C_005_E1,1
0.02343460000000001,0.01650250000000003,0,773,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03219974999999999,0.02752349999999998,0,774,Mix-C_005_E1|1,Mix-C_005_E1,1
0.024564716666666635,0.027081299999999975,0,775,Mix-C_005_E1|1,Mix-C_005_E1,1
0.021811399999999998,0.020218349999999996,0,776,Mix-C_005_E1|1,Mix-C_005_E1,1
0.041050583333333335,0.038908200000000004,0,777,Mix-C_005_E1|1,Mix-C_005_E1,1
0.017611500000000002,0.014407300000000013,0,778,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04471381666666665,0.04973039999999995,0,779,Mix-C_005_E1|1,Mix-C_005_E1,1
0.030125766666666665,0.032162549999999956,0,780,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04156763333333332,0.04206874999999999,0,781,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03882036666666666,0.03802799999999995,0,782,Mix-C_005_E1|1,Mix-C_005_E1,1
0.02614436666666668,0.026483000000000034,0,783,Mix-C_005_E1|1,Mix-C_005_E1,1
0.01999721666666669,0.019419049999999993,0,784,Mix-C_005_E1|1,Mix-C_005_E1,1
0.013654866666666671,0.013484099999999997,0,785,Mix-C_005_E1|1,Mix-C_005_E1,1
0.021667800000000015,0.019419049999999993,0,786,Mix-C_005_E1|1,Mix-C_005_E1,1
0.026775766666666662,0.022069549999999993,0,787,Mix-C_005_E1|1,Mix-C_005_E1,1
0.036280616666666654,0.03290314999999999,0,788,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03156386666666668,0.022511749999999997,0,789,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03669444999999999,0.03345844999999997,0,790,Mix-C_005_E1|1,Mix-C_005_E1,1
0.023615050000000005,0.026483000000000034,0,791,Mix-C_005_E1|1,Mix-C_005_E1,1
0.027150500000000022,0.021471250000000053,0,792,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04591493333333332,0.048120999999999914,0,793,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03576731666666664,0.03939339999999997,0,794,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04067584999999998,0.032162549999999956,0,795,Mix-C_005_E1|1,Mix-C_005_E1,1
0.028284416666666663,0.03290314999999999,0,796,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04137424999999998,0.03717429999999994,0,797,Mix-C_005_E1|1,Mix-C_005_E1,1
0.034905033333333335,0.026483000000000034,0,798,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03129363333333333,0.02066055,0,799,Mix-C_005_E1|1,Mix-C_005_E1,1
0.025968866666666625,0.03246094999999999,0,800,Mix-C_005_E1|1,Mix-C_005_E1,1
0.032242649999999984,0.02398859999999997,0,801,Mix-C_005_E1|1,Mix-C_005_E1,1
0.034096733333333316,0.03791070000000002,0,802,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03181068333333331,0.02394560000000001,0,803,Mix-C_005_E1|1,Mix-C_005_E1,1
0.034938733333333305,0.032162549999999956,0,804,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03865843333333333,0.031122050000000012,0,805,Mix-C_005_E1|1,Mix-C_005_E1,1
0.02576803333333333,0.026964000000000043,0,806,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03391826666666664,0.032162549999999956,0,807,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04539788333333333,0.050541100000000005,0,808,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04032901666666666,0.03835290000000002,0,809,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04698713333333332,0.05158159999999995,0,810,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03141646666666668,0.031932750000000065,0,811,Mix-C_005_E1|1,Mix-C_005_E1,1
0.025213483333333363,0.01650250000000003,0,812,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03430229999999999,0.03246094999999999,0,813,Mix-C_005_E1|1,Mix-C_005_E1,1
0.01712686666666663,0.007786149999999993,0,814,Mix-C_005_E1|1,Mix-C_005_E1,1
0.034905033333333335,0.026483000000000034,0,815,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03162558333333332,0.026525999999999994,0,816,Mix-C_005_E1|1,Mix-C_005_E1,1
0.023615050000000005,0.026483000000000034,0,817,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04222219999999997,0.038908200000000004,0,818,Mix-C_005_E1|1,Mix-C_005_E1,1
0.02576803333333333,0.027449200000000007,0,819,Mix-C_005_E1|1,Mix-C_005_E1,1
0.024564716666666635,0.020218349999999996,0,820,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03198124999999998,0.031122050000000012,0,821,Mix-C_005_E1|1,Mix-C_005_E1,1
0.04249243333333332,0.03835290000000002,0,822,Mix-C_005_E1|1,Mix-C_005_E1,1
0.02320121666666667,0.015958449999999957,0,823,Mix-C_005_E1|1,Mix-C_005_E1,1
0.03576731666666664,0.03754219999999997,0,824,Mix-C_005_E1|1,Mix-C_005_E1,1
0.02873975000000001,0.022069549999999993,0,825,Mix-C_005_E1|1,Mix-C_005_E1,1
0.039360383333333304,0.04211174999999995,0,826,Mix-C_005_E1|1,Mix-C_005_E1,1
0.034003399999999996,0.031932750000000065,0,827,Mix-C_005_E1|1,Mix-C_005_E1,1
0.030125766666666665,0.031122050000000012,0,828,Mix-C_005_E1|1,Mix-C_005_E1,1
